"data_type","year","uid_org_txt","uid_qm_num","uid_qm_txt","response_category","value"
"organisation",2010,"OFRLRD","2.09.010.00","lmc.safe_to_challenge","agreement",38
"organisation",2010,"OFRLRD","2.10.001.00","eng.proud_to_tell","agreement",41
"organisation",2010,"OFRLRD","2.10.002.00","eng.recommend_organisation","agreement",44
"organisation",2010,"OFRLRD","2.10.003.00","eng.personal_attachment","agreement",36
"organisation",2010,"OFRLRD","2.10.004.00","eng.organisation_inspires","agreement",36
"organisation",2010,"OFRLRD","2.10.005.00","eng.organisation_motivates","agreement",37
"organisation",2010,"OFRLRD","2.11.001.00","act.senior_action","agreement",53
"organisation",2010,"OFRLRD","2.11.002.00","act.managers_action","agreement",69
"organisation",2010,"OFRLRD","3.05.001.00","inf.handle_information","agreement",85
"organisation",2010,"OFRLRD","3.05.002.00","inf.information_training","yes",64
"organisation",2010,"OFRLRD","5.01.001.00","csc.aware_concern","yes",89
"organisation",2010,"OFRLRD","5.01.002.00","csc.aware_code","yes",50
"organisation",2010,"OFRLRD","5.01.003.00","csc.confident_code","yes",64
"organisation",2010,"OFRLRD","6.01.001.00","dhb.experienced_discrimination","yes",10
"organisation",2010,"OFRLRD","6.02.001.00","dhb.experienced_bullying","yes",12
"organisation",2010,"OFSCCR","1.01.001.00","000.engagement_index","index",62
"organisation",2010,"OFSCCR","1.02.001.00","000.my_work","theme",74
"organisation",2010,"OFSCCR","1.02.002.00","000.objectives_purpose","theme",92
"organisation",2010,"OFSCCR","1.02.003.00","000.my_manager","theme",66
"organisation",2010,"OFSCCR","1.02.004.00","000.my_team","theme",84
"organisation",2010,"OFSCCR","1.02.005.00","000.learning_development","theme",52
"organisation",2010,"OFSCCR","1.02.006.00","000.inclusion_treatment","theme",77
"organisation",2010,"OFSCCR","1.02.007.00","000.resources_workload","theme",84
"organisation",2010,"OFSCCR","1.02.008.00","000.pay_benefits","theme",58
"organisation",2010,"OFSCCR","1.02.009.00","000.leadership_change","theme",67
"organisation",2010,"OFSCCR","2.01.001.00","mwk.interested_work","agreement",84
"organisation",2010,"OFSCCR","2.01.002.00","mwk.challenging_work","agreement",76
"organisation",2010,"OFSCCR","2.01.003.00","mwk.personal_accomplishment","agreement",64
"organisation",2010,"OFSCCR","2.01.004.00","mwk.involved_decisions","agreement",65
"organisation",2010,"OFSCCR","2.01.005.00","mwk.choice_how","agreement",79
"organisation",2010,"OFSCCR","2.02.001.00","obj.understanding_objectives","agreement",93
"organisation",2010,"OFSCCR","2.02.002.00","obj.understanding_purpose","agreement",95
"organisation",2010,"OFSCCR","2.02.003.00","obj.contribute_toward_objectives","agreement",88
"organisation",2010,"OFSCCR","2.03.001.00","mgr.manager_motivates","agreement",58
"organisation",2010,"OFSCCR","2.03.004.00","mgr.manager_considerate","agreement",74
"organisation",2010,"OFSCCR","2.03.005.00","mgr.manager_open","agreement",74
"organisation",2010,"OFSCCR","2.03.006.00","mgr.understand_contribution","agreement",63
"organisation",2010,"OFSCCR","2.03.007.00","mgr.confidence_manger","agreement",65
"organisation",2010,"OFSCCR","2.03.008.00","mgr.manager_recognises","agreement",72
"organisation",2010,"OFSCCR","2.03.009.00","mgr.regular_feedback","agreement",72
"organisation",2010,"OFSCCR","2.03.010.00","mgr.feedback_helps","agreement",63
"organisation",2010,"OFSCCR","2.03.011.00","mgr.performance_fairly","agreement",70
"organisation",2010,"OFSCCR","2.03.013.00","mgr.poor_performance","agreement",41
"organisation",2010,"OFSCCR","2.04.001.00","tem.relied_upon","agreement",84
"organisation",2010,"OFSCCR","2.04.002.00","tem.improve_service","agreement",86
"organisation",2010,"OFSCCR","2.04.003.00","mtm.team_encouraged","agreement",84
"organisation",2010,"OFSCCR","2.05.001.00","ldv.access_learning","agreement",70
"organisation",2010,"OFSCCR","2.05.002.00","ldv.improve_performance","agreement",53
"organisation",2010,"OFSCCR","2.05.003.00","ldv.opportunities_career","agreement",26
"organisation",2010,"OFSCCR","2.05.004.00","ldv.helping_career","agreement",58
"organisation",2010,"OFSCCR","2.06.001.00","ift.treated_fairly","agreement",79
"organisation",2010,"OFSCCR","2.06.002.00","ift.treated_respect","agreement",81
"organisation",2010,"OFSCCR","2.06.003.00","ift.work_valued","agreement",62
"organisation",2010,"OFSCCR","2.06.004.00","ift.respects_differences","agreement",86
"organisation",2010,"OFSCCR","2.07.001.00","rwk.information_needed","agreement",74
"organisation",2010,"OFSCCR","2.07.002.00","rwk.work_objectives","agreement",88
"organisation",2010,"OFSCCR","2.07.003.00","rwk.clear_expectations","agreement",84
"organisation",2010,"OFSCCR","2.07.004.00","rwk.skills_needed","agreement",86
"organisation",2010,"OFSCCR","2.07.005.00","rwk.tools_needed","agreement",86
"organisation",2010,"OFSCCR","2.07.006.00","rwk.acceptable_workload","agreement",84
"organisation",2010,"OFSCCR","2.07.007.00","rwk.work_life_balance","agreement",88
"organisation",2010,"OFSCCR","2.08.001.00","pay.reflects_performance","agreement",58
"organisation",2010,"OFSCCR","2.08.002.00","pay.satisfied_benefits","agreement",57
"organisation",2010,"OFSCCR","2.08.003.00","pay.pay_reasonable","agreement",57
"organisation",2010,"OFSCCR","2.09.001.00","lmc.seniors_visible","agreement",88
"organisation",2010,"OFSCCR","2.09.002.00","lmc.seniors_consistent_values","agreement",74
"organisation",2010,"OFSCCR","2.09.003.00","lmc.clear_vision","agreement",56
"organisation",2010,"OFSCCR","2.09.004.00","lmc.organisation_managed_well","agreement",72
"organisation",2010,"OFSCCR","2.09.005.00","lmc.confidence_seniors","agreement",77
"organisation",2010,"OFSCCR","2.09.006.00","lmc.change_managed_well","agreement",50
"organisation",2010,"OFSCCR","2.09.007.00","lmc.change_for_better","agreement",56
"organisation",2010,"OFSCCR","2.09.008.00","lmc.kept_informed","agreement",70
"organisation",2010,"OFSCCR","2.09.009.00","lmc.contribute_views","agreement",62
"organisation",2010,"OFSCCR","2.09.010.00","lmc.safe_to_challenge","agreement",57
"organisation",2010,"OFSCCR","2.10.001.00","eng.proud_to_tell","agreement",60
"organisation",2010,"OFSCCR","2.10.002.00","eng.recommend_organisation","agreement",71
"organisation",2010,"OFSCCR","2.10.003.00","eng.personal_attachment","agreement",43
"organisation",2010,"OFSCCR","2.10.004.00","eng.organisation_inspires","agreement",55
"organisation",2010,"OFSCCR","2.10.005.00","eng.organisation_motivates","agreement",48
"organisation",2010,"OFSCCR","2.11.001.00","act.senior_action","agreement",60
"organisation",2010,"OFSCCR","2.11.002.00","act.managers_action","agreement",62
"organisation",2010,"OFSCCR","3.05.001.00","inf.handle_information","agreement",91
"organisation",2010,"OFSCCR","3.05.002.00","inf.information_training","yes",93
"organisation",2010,"OFSCCR","5.01.001.00","csc.aware_concern","yes",83
"organisation",2010,"OFSCCR","5.01.002.00","csc.aware_code","yes",55
"organisation",2010,"OFSCCR","5.01.003.00","csc.confident_code","yes",75
"organisation",2010,"OFSCCR","6.01.001.00","dhb.experienced_discrimination","yes",5
"organisation",2010,"OFSCCR","6.02.001.00","dhb.experienced_bullying","yes",9
"organisation",2010,"OFSTED","1.01.001.00","000.engagement_index","index",52
"organisation",2010,"OFSTED","1.02.001.00","000.my_work","theme",66
"organisation",2010,"OFSTED","1.02.002.00","000.objectives_purpose","theme",87
"organisation",2010,"OFSTED","1.02.003.00","000.my_manager","theme",62
"organisation",2010,"OFSTED","1.02.004.00","000.my_team","theme",72
"organisation",2010,"OFSTED","1.02.005.00","000.learning_development","theme",41
"organisation",2010,"OFSTED","1.02.006.00","000.inclusion_treatment","theme",69
"organisation",2010,"OFSTED","1.02.007.00","000.resources_workload","theme",71
"organisation",2010,"OFSTED","1.02.008.00","000.pay_benefits","theme",45
"organisation",2010,"OFSTED","1.02.009.00","000.leadership_change","theme",29
"organisation",2010,"OFSTED","2.01.001.00","mwk.interested_work","agreement",90
"organisation",2010,"OFSTED","2.01.002.00","mwk.challenging_work","agreement",71
"organisation",2010,"OFSTED","2.01.003.00","mwk.personal_accomplishment","agreement",73
"organisation",2010,"OFSTED","2.01.004.00","mwk.involved_decisions","agreement",35
"organisation",2010,"OFSTED","2.01.005.00","mwk.choice_how","agreement",57
"organisation",2010,"OFSTED","2.02.001.00","obj.understanding_objectives","agreement",86
"organisation",2010,"OFSTED","2.02.002.00","obj.understanding_purpose","agreement",90
"organisation",2010,"OFSTED","2.02.003.00","obj.contribute_toward_objectives","agreement",84
"organisation",2010,"OFSTED","2.03.001.00","mgr.manager_motivates","agreement",60
"organisation",2010,"OFSTED","2.03.004.00","mgr.manager_considerate","agreement",76
"organisation",2010,"OFSTED","2.03.005.00","mgr.manager_open","agreement",75
"organisation",2010,"OFSTED","2.03.006.00","mgr.understand_contribution","agreement",60
"organisation",2010,"OFSTED","2.03.007.00","mgr.confidence_manger","agreement",67
"organisation",2010,"OFSTED","2.03.008.00","mgr.manager_recognises","agreement",74
"organisation",2010,"OFSTED","2.03.009.00","mgr.regular_feedback","agreement",66
"organisation",2010,"OFSTED","2.03.010.00","mgr.feedback_helps","agreement",55
"organisation",2010,"OFSTED","2.03.011.00","mgr.performance_fairly","agreement",55
"organisation",2010,"OFSTED","2.03.013.00","mgr.poor_performance","agreement",32
"organisation",2010,"OFSTED","2.04.001.00","tem.relied_upon","agreement",82
"organisation",2010,"OFSTED","2.04.002.00","tem.improve_service","agreement",75
"organisation",2010,"OFSTED","2.04.003.00","mtm.team_encouraged","agreement",59
"organisation",2010,"OFSTED","2.05.001.00","ldv.access_learning","agreement",49
"organisation",2010,"OFSTED","2.05.002.00","ldv.improve_performance","agreement",50
"organisation",2010,"OFSTED","2.05.003.00","ldv.opportunities_career","agreement",29
"organisation",2010,"OFSTED","2.05.004.00","ldv.helping_career","agreement",35
"organisation",2010,"OFSTED","2.06.001.00","ift.treated_fairly","agreement",72
"organisation",2010,"OFSTED","2.06.002.00","ift.treated_respect","agreement",86
"organisation",2010,"OFSTED","2.06.003.00","ift.work_valued","agreement",54
"organisation",2010,"OFSTED","2.06.004.00","ift.respects_differences","agreement",65
"organisation",2010,"OFSTED","2.07.001.00","rwk.information_needed","agreement",61
"organisation",2010,"OFSTED","2.07.002.00","rwk.work_objectives","agreement",76
"organisation",2010,"OFSTED","2.07.003.00","rwk.clear_expectations","agreement",84
"organisation",2010,"OFSTED","2.07.004.00","rwk.skills_needed","agreement",92
"organisation",2010,"OFSTED","2.07.005.00","rwk.tools_needed","agreement",73
"organisation",2010,"OFSTED","2.07.006.00","rwk.acceptable_workload","agreement",54
"organisation",2010,"OFSTED","2.07.007.00","rwk.work_life_balance","agreement",60
"organisation",2010,"OFSTED","2.08.001.00","pay.reflects_performance","agreement",44
"organisation",2010,"OFSTED","2.08.002.00","pay.satisfied_benefits","agreement",49
"organisation",2010,"OFSTED","2.08.003.00","pay.pay_reasonable","agreement",40
"organisation",2010,"OFSTED","2.09.001.00","lmc.seniors_visible","agreement",30
"organisation",2010,"OFSTED","2.09.002.00","lmc.seniors_consistent_values","agreement",35
"organisation",2010,"OFSTED","2.09.003.00","lmc.clear_vision","agreement",28
"organisation",2010,"OFSTED","2.09.004.00","lmc.organisation_managed_well","agreement",31
"organisation",2010,"OFSTED","2.09.005.00","lmc.confidence_seniors","agreement",27
"organisation",2010,"OFSTED","2.09.006.00","lmc.change_managed_well","agreement",21
"organisation",2010,"OFSTED","2.09.007.00","lmc.change_for_better","agreement",17
"organisation",2010,"OFSTED","2.09.008.00","lmc.kept_informed","agreement",52
"organisation",2010,"OFSTED","2.09.009.00","lmc.contribute_views","agreement",27
"organisation",2010,"OFSTED","2.09.010.00","lmc.safe_to_challenge","agreement",26
"organisation",2010,"OFSTED","2.10.001.00","eng.proud_to_tell","agreement",52
"organisation",2010,"OFSTED","2.10.002.00","eng.recommend_organisation","agreement",35
"organisation",2010,"OFSTED","2.10.003.00","eng.personal_attachment","agreement",39
"organisation",2010,"OFSTED","2.10.004.00","eng.organisation_inspires","agreement",38
"organisation",2010,"OFSTED","2.10.005.00","eng.organisation_motivates","agreement",35
"organisation",2010,"OFSTED","2.11.001.00","act.senior_action","agreement",27
"organisation",2010,"OFSTED","2.11.002.00","act.managers_action","agreement",43
"organisation",2010,"OFSTED","3.05.001.00","inf.handle_information","agreement",93
"organisation",2010,"OFSTED","3.05.002.00","inf.information_training","yes",98
"organisation",2010,"OFSTED","5.01.001.00","csc.aware_concern","yes",74
"organisation",2010,"OFSTED","5.01.002.00","csc.aware_code","yes",48
"organisation",2010,"OFSTED","5.01.003.00","csc.confident_code","yes",54
"organisation",2010,"OFSTED","6.01.001.00","dhb.experienced_discrimination","yes",15
"organisation",2010,"OFSTED","6.02.001.00","dhb.experienced_bullying","yes",13
"organisation",2010,"ORDSRV","1.01.001.00","000.engagement_index","index",64
"organisation",2010,"ORDSRV","1.02.001.00","000.my_work","theme",78
"organisation",2010,"ORDSRV","1.02.002.00","000.objectives_purpose","theme",75
"organisation",2010,"ORDSRV","1.02.003.00","000.my_manager","theme",64
"organisation",2010,"ORDSRV","1.02.004.00","000.my_team","theme",86
"organisation",2010,"ORDSRV","1.02.005.00","000.learning_development","theme",44
"organisation",2010,"ORDSRV","1.02.006.00","000.inclusion_treatment","theme",78
"organisation",2010,"ORDSRV","1.02.007.00","000.resources_workload","theme",79
"organisation",2010,"ORDSRV","1.02.008.00","000.pay_benefits","theme",40
"organisation",2010,"ORDSRV","1.02.009.00","000.leadership_change","theme",41
"organisation",2010,"ORDSRV","2.01.001.00","mwk.interested_work","agreement",92
"organisation",2010,"ORDSRV","2.01.002.00","mwk.challenging_work","agreement",82
"organisation",2010,"ORDSRV","2.01.003.00","mwk.personal_accomplishment","agreement",81
"organisation",2010,"ORDSRV","2.01.004.00","mwk.involved_decisions","agreement",54
"organisation",2010,"ORDSRV","2.01.005.00","mwk.choice_how","agreement",81
"organisation",2010,"ORDSRV","2.02.001.00","obj.understanding_objectives","agreement",68
"organisation",2010,"ORDSRV","2.02.002.00","obj.understanding_purpose","agreement",76
"organisation",2010,"ORDSRV","2.02.003.00","obj.contribute_toward_objectives","agreement",80
"organisation",2010,"ORDSRV","2.03.001.00","mgr.manager_motivates","agreement",60
"organisation",2010,"ORDSRV","2.03.004.00","mgr.manager_considerate","agreement",82
"organisation",2010,"ORDSRV","2.03.005.00","mgr.manager_open","agreement",79
"organisation",2010,"ORDSRV","2.03.006.00","mgr.understand_contribution","agreement",62
"organisation",2010,"ORDSRV","2.03.007.00","mgr.confidence_manger","agreement",69
"organisation",2010,"ORDSRV","2.03.008.00","mgr.manager_recognises","agreement",74
"organisation",2010,"ORDSRV","2.03.009.00","mgr.regular_feedback","agreement",56
"organisation",2010,"ORDSRV","2.03.010.00","mgr.feedback_helps","agreement",51
"organisation",2010,"ORDSRV","2.03.011.00","mgr.performance_fairly","agreement",64
"organisation",2010,"ORDSRV","2.03.013.00","mgr.poor_performance","agreement",37
"organisation",2010,"ORDSRV","2.04.001.00","tem.relied_upon","agreement",92
"organisation",2010,"ORDSRV","2.04.002.00","tem.improve_service","agreement",89
"organisation",2010,"ORDSRV","2.04.003.00","mtm.team_encouraged","agreement",77
"organisation",2010,"ORDSRV","2.05.001.00","ldv.access_learning","agreement",55
"organisation",2010,"ORDSRV","2.05.002.00","ldv.improve_performance","agreement",50
"organisation",2010,"ORDSRV","2.05.003.00","ldv.opportunities_career","agreement",28
"organisation",2010,"ORDSRV","2.05.004.00","ldv.helping_career","agreement",44
"organisation",2010,"ORDSRV","2.06.001.00","ift.treated_fairly","agreement",83
"organisation",2010,"ORDSRV","2.06.002.00","ift.treated_respect","agreement",89
"organisation",2010,"ORDSRV","2.06.003.00","ift.work_valued","agreement",64
"organisation",2010,"ORDSRV","2.06.004.00","ift.respects_differences","agreement",75
"organisation",2010,"ORDSRV","2.07.001.00","rwk.information_needed","agreement",71
"organisation",2010,"ORDSRV","2.07.002.00","rwk.work_objectives","agreement",79
"organisation",2010,"ORDSRV","2.07.003.00","rwk.clear_expectations","agreement",88
"organisation",2010,"ORDSRV","2.07.004.00","rwk.skills_needed","agreement",91
"organisation",2010,"ORDSRV","2.07.005.00","rwk.tools_needed","agreement",75
"organisation",2010,"ORDSRV","2.07.006.00","rwk.acceptable_workload","agreement",70
"organisation",2010,"ORDSRV","2.07.007.00","rwk.work_life_balance","agreement",78
"organisation",2010,"ORDSRV","2.08.001.00","pay.reflects_performance","agreement",40
